row_id,source_id,source_kind,source_role,evaluation_layer,window_id,origin_id,origin_time,repo,target_repo,task_id,stable_cluster_id,stage_role,task_time,source,source_cluster,module_bucket,path_bucket,test_bucket,task_type,change_size_proxy,difficulty_bucket,recency_bucket,quality_score,risk_flag,flaky_flag,oracle_status,historical_difficulty,historical_disagreement,pairwise_informativeness,metadata_informativeness,development_outcome_difficulty,development_outcome_disagreement,feature_leakage_status,allowed_for_final_scoring,feature_leakage_notes
phase1_blocked_split_heldout_development|holdout|boltons::boltons__v2__132,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__132,boltons:boltons:strutils,holdout,2018-06-19T12:28:43-05:00,repo_history_v2_commit_with_tests,boltons:boltons:strutils,strutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.70174,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|boltons::boltons__v2__135,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__135,boltons:boltons:timeutils,holdout,2018-10-11T12:54:38+05:30,repo_history_v2_commit_with_tests,boltons:boltons:timeutils,timeutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.509432,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|boltons::boltons__v2__140,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__140,boltons:boltons:cacheutils,holdout,2018-10-17T00:38:58Z,repo_history_v2_commit_with_tests,boltons:boltons:cacheutils,cacheutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.70174,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|boltons::boltons__v2__144,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__144,boltons:boltons:setutils,holdout,2018-12-24T11:37:08-08:00,repo_history_v2_commit_with_tests,boltons:boltons:setutils,setutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,0.932509,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|boltons::boltons__v2__163,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__163,boltons:boltons:funcutils,holdout,2019-02-12T15:15:17-05:00,repo_history_v2_commit_with_tests,boltons:boltons:funcutils,funcutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,0.667125,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|boltons::boltons__v2__232,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,boltons,boltons,boltons::boltons__v2__232,boltons:boltons:iterutils,holdout,2025-07-22T13:47:31+02:00,repo_history_v2_commit_with_tests,boltons:boltons:iterutils,iterutils,single_module,issue_or_pr,issue_or_pr_context,small,unknown,recent_2023_or_later,1.0,False,False,usable,0.5,,,0.55174,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|click::click__third__050,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__050,click:click:types,holdout,2020-07-17T17:35:01-04:00,repo_history_v2_pr_issue_with_tests,click:click:types,types,single_module,public_context_repaired,pr_context_title_only,small,short,middle_2019_2022,1.0,False,False,usable,0.25,,,0.884615,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|click::click__third__109,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__109,click:click:core,holdout,2021-03-05T20:10:50+05:30,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,middle_2019_2022,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|click::click__third__198,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__198,click:click:core,holdout,2024-11-02T16:11:55-07:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|click::click__third__203,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__203,click:click:_termui_impl,holdout,2024-11-03T08:12:05-05:00,repo_history_v2_pr_issue_with_tests,click:click:_termui_impl,_termui_impl,multi_module,public_context_repaired,pr_context_title_only,medium,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,0.980769,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|click::click__third__205,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__205,click:click:core,holdout,2024-11-03T16:40:46+02:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|click::click__third__208,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__208,click:click:core,holdout,2024-11-03T20:38:31Z,repo_history_v2_pr_issue_with_tests,click:click:core,core,multi_module,public_context_repaired,pr_context_title_only,medium,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.288462,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|click::click__third__214,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__214,click:click:core,holdout,2024-11-30T04:45:28+04:00,repo_history_v2_pr_issue_with_tests,click:click:core,core,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,2.038462,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|click::click__third__234,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__234,click:click:shell_completion,holdout,2025-07-21T21:35:04+02:00,repo_history_v2_pr_issue_with_tests,click:click:shell_completion,shell_completion,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,1.076923,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|click::click__third__271,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__271,click:click:termui,holdout,2026-04-29T16:20:22-07:00,repo_history_v2_pr_issue_with_tests,click:click:termui,termui,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,0.615385,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|holdout|click::click__third__288,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,click,click,click::click__third__288,click:click:shell_completion,holdout,2026-05-18T10:14:33-07:00,repo_history_v2_pr_issue_with_tests,click:click:shell_completion,shell_completion,single_module,public_context_repaired,pr_context_title_only,small,short,recent_2023_or_later,1.0,False,False,usable,0.25,,,1.076923,,,metadata_only,True,No leakage-safe historical Agent-disagreement matrix is available; final scoring uses metadata-only fields.
phase1_blocked_split_heldout_development|selection|attrs::attrs__v2__044,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,attrs,attrs,attrs::attrs__v2__044,attrs:attrs:_make,selection,2015-07-21T16:25:28-07:00,repo_history_v2_commit_with_tests,attrs:attrs:_make,_make,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,2.394048,1.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|attrs::attrs__v2__157,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,attrs,attrs,attrs::attrs__v2__157,attrs:attrs:_make,selection,2018-11-24T07:03:27-05:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_make,_make,single_module,issue_or_pr,issue_or_pr_context,small,unknown,legacy_2018_or_earlier,1.0,False,False,usable,0.5,,,2.65,1.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|attrs::attrs__v2__187,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,attrs,attrs,attrs::attrs__v2__187,attrs:attrs:_make,selection,2019-10-15T01:56:12-03:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_make,_make,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,2.5,0.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|attrs::attrs__v2__202,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,attrs,attrs,attrs::attrs__v2__202,attrs:attrs:_make,selection,2020-07-22T02:43:07-07:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_make,_make,multi_module,issue_or_pr,issue_or_pr_context,medium,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,2.75,0.5,1.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|attrs::attrs__v2__207,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,attrs,attrs,attrs::attrs__v2__207,attrs:attrs:_next_gen,selection,2020-08-22T22:58:04-07:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_next_gen,_next_gen,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,0.769231,0.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|attrs::attrs__v2__215,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,attrs,attrs,attrs::attrs__v2__215,attrs:attrs:_funcs,selection,2020-10-19T10:17:25+02:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_funcs,_funcs,single_module,issue_or_pr,issue_or_pr_context,small,unknown,middle_2019_2022,1.0,False,False,usable,0.5,,,1.115385,1.0,0.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
phase1_blocked_split_heldout_development|selection|attrs::attrs__v2__231,phase1_blocked_split_heldout_development,no_paid_committed_sanitized_outcomes,development_bakeoff,development,blocked_split_heldout,blocked_split_heldout,2026-04-30T01:37:31+02:00,attrs,attrs,attrs::attrs__v2__231,attrs:attrs:_make,selection,2021-02-22T12:56:44+01:00,repo_history_v2_pr_issue_with_tests,attrs:attrs:_make,_make,single_module,issue_or_pr,public_issue_and_pr_context_repaired,medium,medium,middle_2019_2022,0.0,False,False,usable,0.5,,,2.75,0.5,1.0,metadata_only,True,Metadata fields are final-allowed; development_outcome_* fields are development-only and never allowed for final selector scoring.
